ID COMERCIO,EMPRESA,DIRECCION,TELEFONOS,PROPIETARIO,ANTIGÜEDAD,MAYORISTA,MINORISTA,SERVICIOS,TIPO,FAMILIAR?,RUC,LATITUD,LONGITUD,RUBRO
274,REG SISTEM,YTORORO CASI PROFESOR CABRAL ,240275,MUJER,72,NO,SÍ,SÍ,MICRO,SÍ,2063482-0,-23.40564,-57.43855,CARPINTERIAS RURALES
275,ISAC CELL,DON BOSCO ESQUINA RODRIGUEZ,971648105,HOMBRE,96,NO,NO,SÍ,MICRO,NO,4830007-1,-23.40761,-57.43348,BANCOS
276,BARATERO ,PROFESOR CABRAL  C/ DON BOSCO ,0985 865301,MUJER,36,NO,SÍ,NO,MICRO,SÍ,1868454-8,-23.40789,-57.43866,CAFETERIAS - Ver: Bares y Copetines
277,FAMATOTAL YPANE,DON BOSCO ESQUINA RODRIGUEZ,331240035,HOMBRE,10,NO,NO,SÍ,MICRO,NO,80029603-6,-23.40742,-57.43327,FOTOGRAFIAS
278,DESPENSA SERVIN,AV BOQUERON C TTE RODRIGUEZ,971271678,HOMBRE,84,NO,SÍ,NO,MICRO,SÍ,3492408_6,-23.40244,-57.43421,CLINICAS MEDICAS - Ver: Medicos - Servicios
279,HELADERIA JUANES,TTE RODRIGUES ESQUINA DON BOSCO,983116684,HOMBRE,60,SÍ,SÍ,NO,MICRO,NO,3748414-1,-23.40729,-57.43349,FOTOCOPIAS
280,CENTRO EDUCATIVO CAMPO VERDE,GENERAL GARAY ESQUINA OTAÑO,240907,MUJER,216,NO,NO,SÍ,GRANDE,SÍ,1160585-5,-23.40606,-57.44483,BARES Y COPETINES
281,DESPENSA LOS AMIGOS ,MARCELINO MEDINA /TTE RODRÍGUEZ ,331241506,HOMBRE,120,NO,SÍ,NO,MICRO,SÍ,0,-23.40339,-57.43381,MERCERIAS
282,RAMONITA ,PROFESOR CABRAL C/DON BOSCO ,0,HOMBRE,36,SÍ,SÍ,NO,MICRO,NO,4657247-3,-23.40785,-57.43874,ENCOMIENDAS - Servicios
283,FERRETERIA SAN FRANCISCO,DON BOSCO ESQUINA TTE RODRIGUEZ,331241259,HOMBRE,190,NO,SÍ,NO,MICRO,NO,1705586-5,-23.40756,-57.43306,ALTA COSTURA - Confecciones
284,INTERNACIONAL CUBIERTAS SA,AVDA BERNARDINO CABALLERO Y TENIENTE RODRIGUEZ,331241054,ORGANIZACION,108,NO,SÍ,NO,MICRO,NO,0,-23.40923,-57.43279,PELUQUERIAS
285,SALÓN MBURUCUYÁ ,PASANDO RINCÓN NORTEÑO ,972455943,MUJER,1,NO,NO,SÍ,MICRO,NO,0,-23.40467,-57.4366,BARES Y COPETINES
286,DISTRIBUIDORA AQUIDABAN S.R.L,ITACURUBI ,331242055,HOMBRE,112,SÍ,NO,SÍ,PEQUEÑA,SÍ,0,-23.40447,-57.4356,ELECTRODOMESTICOS
287,DESPENSA ELVA,TTE CABRERA C BOQUERON,982823462,MUJER,120,NO,SÍ,NO,MICRO,SÍ,1430230_6,-23.4029,-57.43543,DESPENSAS
288,ATALAYA DE INMUEBLES,BRASIL ESQUINA 14 DE MAYO,243301,HOMBRE,48,NO,NO,SÍ,MICRO,NO,80002679-9,-23.40724,-57.44395,INSTITUTOS DE ENSENANZA
289,YAMASHITA ,DON BOSCO E/ PROFESOR CABRAL ,0331 243 193,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,5005460-0,-23.4076,-57.43851,CONGELADORES - Ver: Electrodomesticos
290,ARIES RESPUESTOS,AVENIDA BERNARDINO CABALLERO CASI TENIENTE RODRIGUEZ,982121164,MUJER,48,NO,SÍ,NO,MICRO,SÍ,2308473-1,-23.40931,-57.43306,ABONOS
291,DESPENSA YANKO,AV BOQUERON Y TTE CABRERA,981583953,MUJER,36,NO,SÍ,NO,MICRO,NO,0,-23.40249,-57.4353,MERCERIAS
292,BELLU CAR,TTE SEMIDEI CASI DON BOSCO,331242922,MUJER,252,NO,NO,SÍ,MICRO,SÍ,4058683-9,-23.40718,-57.43244,LIMPIEZA - Productos para - Ver: Productos de Limpieza
293,HELADERÍA ALDITO,SARGENTO PIRELLI CASI DOCTOR FRANCIA ,0,MUJER,264,NO,SÍ,NO,MICRO,SÍ,0,-23.40498,-57.43653,BODEGAS
294,HUGO ORTIZ AGENTE DE SEGUROS,BRASIL 396,242350,HOMBRE,132,NO,NO,SÍ,MICRO,SÍ,122082-5,-23.40671,-57.44469,ESCARBADIENTES - Distribuidores
295,PELUQUERIA CRISTIAN,TTE SEMIDEI ESQUINA DON BOSCO,971180679,HOMBRE,24,NO,NO,SÍ,MICRO,NO,0,-23.40721,-57.43231,MERCERIAS
296,FONDO BLANCO,AVENIDA BERNARDINO CABALLERO Y TENIENTE RODRIGUEZ,991922740,HOMBRE,96,NO,SÍ,NO,MICRO,SÍ,3434244-3,-23.40912,-57.43306,ABOGADOS CIVILES
297,MIL PARES,BRASIL CASI GENERAL GARAY,98149095,MUJER,24,NO,SÍ,NO,MICRO,SÍ,4319603-9,-23.40681,-57.44471,AUTOMOTORES - Talleres Mecanicos
298,GRAN HOTEL DEL NORTE,TTE SEMIDEI CASI DON BOSCO,331243421,HOMBRE,60,NO,NO,SÍ,MICRO,NO,619950-0,-23.40699,-57.43229,AUTOMOTORES - Cambio de Aceite y Filtros - Ver: Lubricantes y Filtros
299,LILIAN SALÓN DE BELLEZA ,YTORORO CASI TENIENTE CABRERA ,331242276,MUJER,324,NO,NO,SÍ,MICRO,NO,1061611,-23.40558,-57.43586,FARMACIAS
300,SAN AGUSTÍN ,DON BOSCO C PROFESOR CÁBRAL ,0,HOMBRE,168,NO,SÍ,NO,MICRO,NO,0,-23.40771,-57.43797,AUTOMOTORES - Compra-Ventas
301,HOTEL LAS MARTINAS,TTE SEMIDEI ESQUINA DON BOSCO,331241688,HOMBRE,84,NO,NO,SÍ,PEQUEÑA,SÍ,1542367-0,-23.40794,-57.43231,MERCERIAS
302,DENTAL NORTE,14 DE MAYO Y BRASIL,331240505,MUJER,36,NO,SÍ,NO,MICRO,SÍ,2175627-9,-23.40694,-57.44357,COMPRA - VENTA DE ARTICULOS
303,LAVANDERIA LAVAMAX,TTE SEMIDEI CASI DON BOSCO,985560479,MUJER,9,NO,NO,SÍ,MICRO,NO,515862-6,-23.40819,-57.43235,BOUTIQUES
304,BODEGA DOS HERMANOS ,QUEIROS CANDIA / AVENIDA BOQUERÓN ,0,HOMBRE,70,NO,SÍ,NO,MICRO,SÍ,0,-23.40272,-57.42895,MERCERIAS
305,ELECTROMECANICA,MAYOR ALORENZO MEDINA,331241309,HOMBRE,6,NO,NO,SÍ,MICRO,NO,1801594-8,-23.40838,-57.43371,MOTOCICLETAS - Repuestos y Accesorios
306,BONITA TENTACION,PADRE MARCELINO MEDINA C QUIROZ CANDIA,971804065,HOMBRE,120,NO,SÍ,NO,MICRO,NO,5367258_5,-23.40335,-57.42907,MOTOCICLETAS - Taller
307,ODONTOWITH,BRASIL Y 14 DE MAYO,242709,MUJER,132,NO,NO,SÍ,MICRO,SÍ,2175627-9,-23.40676,-57.44381,AUTOMOTORES - Compra-Ventas
308,BODEGA RODAS,MAYOR LORENZO MEDINA ESQUINA UBALDO CABRERA,971844530,MUJER,72,SÍ,SÍ,NO,MICRO,NO,4592092-0,-23.40835,-57.43543,FOTOCOPIAS
309,LABORATORIO BIOCLINICA,14 DE MAYO CASI MARISCAL ESTIGARRIBIA,331241305,ORGANIZACION,168,NO,NO,SÍ,MICRO,NO,692424-7,-23.40825,-57.44398,CABINAS TELEFONICAS - Servicios
310,YASY PINEDO,AVENIDA PINEDO Y MARISCAL ESTIGARRIBIA,3312400003,ORGANIZACION,84,NO,SÍ,NO,GRANDE,SÍ,80020495-6,-23.40459,-57.44279,ALMACENES RAMOS GENERALES
311,AGRO VETERINARIA SANTA MARÍA ,AVENIDA PINEDO CASI BOQUERÓN ,241626,HOMBRE,60,NO,SÍ,NO,MICRO,SÍ,2256593-0,-23.40196,-57.44095,FARMACIAS
312,SALON DE BELLEZA OLGA,TTE.  TADEO AVALOS,0,MUJER,36,NO,NO,SÍ,MICRO,NO,0,0,0,ALMACENES RAMOS GENERALES
313,FERRETETIA PATRY,MADRINA DE GUERRA CASI YPANE,0331 240633,HOMBRE,156,SÍ,NO,NO,MICRO,SÍ,1429803-9,-23.39787,-57.43825,HELADERIAS
314,COMPASA,AVDA. BOQUERON ESQUINA JULIA MIRANDA,971819601,MUJER,36,NO,NO,SÍ,MICRO,NO,4967737-3,-23.40201,-57.43344,ENSENANZA - Instituciones de
315,TTL ENCOMIENDAS,AVENIDA PINEDO CASI SOLDADO DESCONOCIDO ,243414,ORGANIZACION,144,NO,NO,SÍ,GRANDE,SÍ,839396-1,-23.40152,-57.44111,ALMACEN DE SUELAS
316,ÑA CARMEN ,TERMINAL ,982675468,MUJER,180,NO,SÍ,NO,MICRO,SÍ,0,-23.39987,-57.44593,ALMACENES RAMOS GENERALES
317,JUAN PABLO ,MADRINA DE GUERRA TENIENTE TADEO AVALOS,0,HOMBRE,26,NO,SÍ,NO,MICRO,SÍ,0,-23.39787,-57.43808,FERRETERIAS
318,COMERCIAL EL BUEN AMIGO,TTE. TADEO AREVALOS,0,MUJER,124,NO,SÍ,NO,MICRO,NO,0,-23.39931,-57.43862,AUTOMOTORES - Compra-Ventas
319,CHUKY,AVENIDA BOQUERÓN Y JULIA MIRANDA CUETO,982352041,HOMBRE,1,NO,SÍ,NO,MICRO,SÍ,0,-23.40202,-57.42876,CENTROS DE BELLEZA - Ver: Salones de Belleza
320,BEIRA MAR,TENIENTE TADEO AVALOS CASI MADRINA DE GUERRA,973709540,HOMBRE,36,SÍ,NO,NO,MICRO,SÍ,0,-23.39808,-57.4383,COSMETICOS - Materia Prima
321,NUEVA ESTRELLA,YPANE CASI MADRIMA DE GUERRA,984550981,MUJER,4,NO,SÍ,NO,MICRO,SÍ,0,-23.39856,-57.43743,ALMACENES RAMOS GENERALES
322,AUTOCENTRO EL AMIGO,JULIA MIRANDA CUETO Y SOLDADO DESCONOCIDO,971819808,HOMBRE,4,NO,SÍ,NO,MICRO,NO,0,-23.40144,-57.42875,INMOBILIARIAS
323,RR COMERCIAL,AVDA BOQUERON ,331240022,HOMBRE,108,SÍ,SÍ,NO,MICRO,NO,887299-6,-23.40214,-57.43221,ELECTRODOMESTICOS
324,TALLER LA FIBRA,AVDA. BOQUERON,971353604,HOMBRE,120,NO,NO,SÍ,MICRO,NO,0,-23.40209,-57.43195,AUTOMOTORES - Compra-Ventas
325,ALMACEN LA PULBITA,AVDA. BOQUERON,331243213,MUJER,372,NO,SÍ,NO,MICRO,SÍ,0,-23.40206,-57.43181,ALMACENES RAMOS GENERALES
326,FOTO FILMACION Y GLOBO LOCO,MANUEL IRALA FERNANDEZ Y PRIMERO DE MARZO,971793301,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,0,-23.39703,-57.44934,AUTOMOTORES - Chaperia y Pintura
327,COPETIN AGUS,AVDA. BOQUERON,981503088,MUJER,12,NO,SÍ,NO,MICRO,SÍ,0,-23.40209,-57.43157,HELADOS - Fabricas
328,LA MOROCHITA ,AVENIDA PINEDO Y TRECE TUYUTI ,243203,MUJER,180,NO,SÍ,NO,MICRO,SÍ,0,-23.4004,-57.44124,AGENTES DE SEGUROS
329,SERICON,MARISCAL ESTIGARRIBIA CASI CARLOS ANTONIO LOPEZ,242865,HOMBRE,660,NO,SÍ,NO,MICRO,SÍ,699962-0,-23.40897,-57.45059,PELUQUERIAS
330,TALLER CAACUPE,AVDA BOQUERON ESQUINA JOSE DOLORES,976341542,HOMBRE,24,NO,NO,SÍ,MICRO,NO,0,-23.40202,-57.43037,BODEGAS
331,SAN MIGUEL,AVENIDA BOQUERÓN Y JOSÉ ROMAÑACH Y SASTRE,975149782,HOMBRE,180,NO,SÍ,NO,MICRO,NO,0,-23.40202,-57.42686,CALZADOS
332,LA CASERITA DE ÑA LUSY,13 TUYUTI CASI PINEDO ,975386349,MUJER,4,NO,SÍ,NO,MICRO,SÍ,0,-23.40022,-57.44077,HOTELES
333,COPETIN TORALES,YPANE Y SANTO CANILLAS,0,MUJER,9,NO,SÍ,NO,MICRO,SÍ,0,-23.39721,-57.4364,CENTROS DE BELLEZA - Ver: Salones de Belleza
334,GLADYS NOVEDADED,TENIENTE SILVIO ROJAS CASI YPANE,982206177,MUJER,60,NO,SÍ,NO,MICRO,NO,0,-23.39922,-57.43717,OPTICAS
335,LO DE NATI,NUESTRA SEÑORA S LA CONCEPCIÓN ESQU ESPICA,991481473,MUJER,9,NO,NO,SÍ,MICRO,SÍ,0,-23.4121,-57.44887,HOTELES
336,COPETIN CROSE,1RO DE MARZO ENTRE ASUNCION Y FERNANDO DE LA MORA,981457478,HOMBRE,60,NO,SÍ,NO,MICRO,SÍ,0,-23.39796,-57.44986,ARTICULOS ODONTOLOGICOS
337,TAPIMAR,TENIENTE SILVIO ROJAS,971816361,MUJER,300,NO,SÍ,NO,MICRO,SÍ,1330263-9,-23.39926,-57.43692,LAVANDERIAS
338,DESPENSA TATI,CALLE SOLADO DESCONOCIDO,971362683,MUJER,6,NO,SÍ,NO,MICRO,NO,0,-23.40121,-57.4308,BEBIDAS - Distribuidores
339,LUISITO,ESPICA CASI GENERAL DIAZ ,975830950,MUJER,36,NO,SÍ,NO,MICRO,SÍ,3637462-8,-23.41238,-57.44996,AIRE ACONDICIONADO - Reparaciones
340,ISABEL,TENIENTE ROJA SILVA CASI MADRINA DE GUERRA,983818906,MUJER,36,NO,SÍ,NO,MICRO,NO,80006072-5,-23.39902,-57.43632,BOUTIQUES
341,LÓPEZ Y HNOS,ESPICA GRAL DÍAZ ,241601,ORGANIZACION,480,NO,NO,SÍ,MICRO,SÍ,0,-23.41242,-57.44974,ODONTOLOGIA - Clinicas
342,VILUX,SOLDADO DESCONOCIDO Y JOSÉ ROMAÑACH Y SASTRE,983201621,HOMBRE,12,NO,SÍ,NO,MICRO,SÍ,0,-23.40206,-57.42654,BODEGAS
343,SALON DE BELLEZA LORENA,CALLE SOLDADO DESCONOCIDO,971805922,MUJER,8,NO,NO,SÍ,MICRO,NO,0,-23.40122,-57.43101,ANALISIS CLINICOS - Laboratorios
344,FLAYP ,MARISCAL ESTIGARRIBIA Y  CARLOS ANTONIO LOPEZ,241191,ORGANIZACION,216,NO,SÍ,NO,MICRO,SÍ,80002668-3,-23.40833,-57.45147,SUPERMERCADOS
345,YEMAR,MEDICO DEL CHACO,9829888584,MUJER,84,NO,SÍ,NO,MICRO,SÍ,3736402-2,-23.39738,-57.43608,VETERINARIAS
346,CORNER GAME,SOLDADO DEDCONOCIDO,982217791,MUJER,18,NO,NO,SÍ,MICRO,NO,1579264-1,-23.40103,-57.4311,PELUQUERIAS
347,SIMI,SOLDADO DESCONOCIDO Y JOSÉ ROMAÑACH Y SASTRE,0,MUJER,8,NO,SÍ,NO,MICRO,SÍ,0,-23.40108,-57.42709,"ARTICULOS PARA FERRETERIA - Ver: Ferreteria, Art. para"
348,TCE TRANSPORTE ,AVENIDA PINEDO CASI SOLDADO DESCONOCIDO ,240993,HOMBRE,120,NO,NO,SÍ,MICRO,NO,755305-6,-23.40124,-57.43998,COMBUSTIBLES Y DERIVADOS DEL PETROLEO
349,HERRERIA DEL NORTE,JOSE DOLORES CASI SOLDADO DESCONOCIDO,982371745,HOMBRE,156,NO,NO,SÍ,MICRO,NO,3418139-3,-23.4017,-57.4309,TRANSPORTE INDUSTRIAL
350,DER CELL ,ANDRES MIANICOFF,976360324,HOMBRE,7,NO,NO,SÍ,MICRO,NO,0,-23.39871,-57.44378,BARES Y COPETINES
351,LUISITO,ESPICA ,971863399,MUJER,144,NO,SÍ,NO,MICRO,SÍ,3637462-8,-23.41223,-57.45057,DESPENSAS
352,LA DIVINA,MEDICO DEL CHACO,984241854,HOMBRE,168,NO,SÍ,NO,MICRO,SÍ,1530113-3,-23.39724,-57.43624,DESPENSAS
353,SAN RAMON,SOLDADO DESCONOCIDO Y JOSÉ ROMAÑACH Y SASTRE,983241347,HOMBRE,16,NO,SÍ,NO,MICRO,SÍ,0,-23.40105,-57.42551,MOTOCICLETAS - Taller
354,CANAL 40 TV CONCEPCIÓN ,AVENIDA BOQUERÓN,331240735,MUJER,118,NO,NO,SÍ,MICRO,NO,0,-23.40179,-57.43773,ELECTRODOMESTICOS
355,CANICA,AVENIDA PINEDO C/ MONSEÑOR MARICEVICH ,986850722,MUJER,36,NO,NO,SÍ,MICRO,SÍ,3441961-6,-23.40075,-57.44167,CARNICERIAS
356,HOSPEDAJE RONALDITO ,ANDRES MIANICOFF ,985553265,MUJER,240,NO,NO,SÍ,MICRO,NO,0,-23.39865,-57.44383,MOTOCICLETAS - Taller
357,CORRALES ,CARLOS ANTONIO LÓPEZ Y ESPICA,986808927,HOMBRE,408,NO,SÍ,NO,MICRO,SÍ,2568251-2,-23.41221,-57.45096,MATERIALES DE CONSTRUCCION
358,BODEGA J Y N,CALLE SOLDADO DESCONOCIDO,33143351,MUJER,12,NO,SÍ,NO,MICRO,NO,0,-23.40107,-57.43207,ELECTRODOMESTICOS
359,PINDU ,ANDRES MIANICOFF,971109175,HOMBRE,108,NO,NO,SÍ,MICRO,NO,0,-23.39865,-57.44383,MOTOCICLETAS - Taller
360,GRISCEL,YPANE,331242497,MUJER,105,SÍ,SÍ,NO,MICRO,NO,0,-23.40041,-57.4377,ALMACENES RAMOS GENERALES
361,DESPENSA EDITH,CALLE SOLDADO DESCONOCIDO,973817842,MUJER,48,NO,SÍ,NO,MICRO,NO,0,-23.40121,-57.43268,FOTOGRAFIAS
362,HOSPEDAJE  SAN JOSÉ ,ANDRES  MAINICOFF,331240891,HOMBRE,216,NO,NO,SÍ,MICRO,SÍ,1438440-0,-23.39819,-57.44391,BARES Y COPETINES
363,STYLO GLAM,13 TUYUTI,0,MUJER,12,NO,NO,SÍ,MICRO,NO,0,-23.40043,-57.43708,COMPRA - VENTA DE ARTICULOS
364,SON JOSÉ ,CARLOS ANTONIO LÓPEZ ENTRE ESPICA YALBERDI ,981303508,MUJER,36,NO,SÍ,NO,MICRO,SÍ,876333-0,-23.41187,-57.451,IMPRESIONES SERIGRAFICAS - Ver: Serigrafia
365,DESPENSA ALMY,CALLE SOLDADO DESCONOCIDO,985456449,MUJER,8,NO,SÍ,NO,MICRO,NO,0,-23.40107,-57.43303,MOTOCICLETAS - Taller
366,J G SERIGRAFIA,13 TUYUTI,0,HOMBRE,12,NO,NO,SÍ,MICRO,NO,0,-23.40049,-57.43709,DESPENSAS
367,HOTEL  FLORIDA ,ANDRES MIANICOFF,981362695,HOMBRE,240,NO,NO,SÍ,MICRO,NO,0,-23.39801,-57.44423,BALANCEADOS - Alimentos
368,HERRERIA ARTISTACA FLETES,MEDINA DEL CHACO,971813334,HOMBRE,240,NO,SÍ,NO,MICRO,NO,0,-23.39785,-57.43603,ABERTURAS DE CHAPA PLEGADA
369,DON POCHO,CARLOS ANTONIO LÓPEZ ,0,ORGANIZACION,18,SÍ,NO,NO,MICRO,SÍ,0,-23.41161,-57.45085,BARES Y COPETINES
370,TAQUIO,FERNANDO DE LA MORA ,971110929,MUJER,24,NO,SÍ,NO,MICRO,NO,0,-23.39794,-57.44396,PELUQUERIAS
371,FJD,JOSÉ ROMAÑACH Y SASTRE ENTRE CARLOS ARMANDO BERAUD,0,MUJER,12,NO,SÍ,NO,MICRO,SÍ,0,-23.4002,-57.42648,ACEITES COMESTIBLES
372,BELLEZA JM,MADRINA DE GUERRA CASI YPANE,981138403,MUJER,60,NO,SÍ,NO,MICRO,NO,0,-23.39806,-57.43673,ARTICULOS PARA TAPICERIAS
373,DESPENSA ROMERO,MONSEÑOR BOGARIN C/ PINEDO ,0331-240514,HOMBRE,84,NO,NO,SÍ,MICRO,SÍ,951735-9,-23.40001,-57.44189,DESPENSAS
374,LAVANDERIA LAVASERVI,MADRINA DE GUERRA ENTRE YOANE,973448494,MUJER,15,NO,SÍ,NO,MICRO,NO,0,-23.39831,-57.4363,DESPENSAS
375,DESPENSA FERNANDEZ,FDO DE LA MORA Y CASI FRANCISCA BERNAL,982749684,MUJER,180,NO,SÍ,NO,MICRO,SÍ,0,-23.39811,-57.44754,DESPENSAS
376,MAZACOTE,MADRINA DE GUERRA CASI YPANE,983363604,HOMBRE,2,NO,SÍ,NO,MICRO,SÍ,1332886-7,-23.39811,-57.43682,CARPINTERIAS RURALES
377,COPETIN TIA LUCI,CALLE 13 TUJUTI ,331243227,MUJER,24,NO,SÍ,NO,MICRO,NO,0,-23.40029,-57.43323,ARTESANIA EN MADERA
378,SALON DE BELLEZA KAREN,FERNANDO DE LA MORA C/ MIANOCOFF,984142918,MUJER,60,NO,NO,SÍ,MICRO,NO,0,-23.39791,-57.44402,VIDRIERIA PARA LABORATORIOS
379,BICICLETERIA VALIENTE,ASUNCION ENTRE JUANA DE ORTELLADO,0,HOMBRE,660,NO,SÍ,NO,MICRO,SÍ,0,-23.39907,-57.44757,PELUQUERIAS
380,GRACIELA OVIEDO ,PAMPLIEGA Y KURUPAYTY,0,MUJER,112,NO,SÍ,NO,MICRO,SÍ,0,-23.41355,-57.45136,PLASTICOS - Productos
381,TALLER ESCOBAR ,MONSEÑOR BOGARIN C/ 2 MAYO,976829647,HOMBRE,180,NO,NO,SÍ,MICRO,NO,2506060-0,-23.39998,-57.44233,COSMETICOS - Distribuidores
382,CARPINTERIA BAREIRO,CALLE 13 TUJUTI,971963259,HOMBRE,240,NO,SÍ,NO,MICRO,NO,0,-23.4002,-57.43312,"ALQUILERES - Mesas, Sillas y Afines"
383,VIRGEN DEL CARMEN,TENIENTE CABRERA CASI MADRINA DE GUERRA,(0331)240256,HOMBRE,12,NO,SÍ,NO,MICRO,SÍ,2550016-3,-23.39814,-57.43543,VIDEO JUEGOS - Salones
384,LA GANADERA,FERNANDO DE LA MORA C/ MIANICOFF,240383,MUJER,312,NO,SÍ,NO,MICRO,SÍ,1429651-9,-23.3979,-57.44405,COSMETICOS - Productos
385,ALMACEN SAN LUIS,CALLE 13 TUYUTI,0,MUJER,300,NO,SÍ,NO,MICRO,NO,0,-23.40021,-57.43291,TRANSPORTE INDUSTRIAL
386,ESPERANZA ,CARLOS ANTONIO LÓPEZ CASI PAMPLIEGA ,241220,MUJER,36,NO,SÍ,NO,MICRO,SÍ,0,-23.41415,-57.45071,HERRERIAS DE OBRA
387,HOTEL LA FORTUNA,FERNANDO DE LA MORA C/ PROF ANDRES PENIZCO,331242594,HOMBRE,240,NO,NO,SÍ,MICRO,SÍ,1308066-0,-23.39794,-57.44355,TELEFONIA - Equipos y Accesorios
388,DESPENSA CAAKUPE,CALLE ASUNCIÓN C/PINEDO ,0,HOMBRE,276,NO,SÍ,NO,MICRO,SÍ,0,-23.39915,-57.44208,DESPENSAS
389,MIA ,ELIGIO AYALA ,982153312,MUJER,24,NO,SÍ,NO,MICRO,SÍ,0,-23.41475,-57.45015,ALMACEN DE SUELAS
390,MERCADITO,CAP. MANUEL IRALA ENTRE PROF MERALDA DE ORTELLADO,975590443,HOMBRE,1,NO,SÍ,NO,MICRO,SÍ,0,-23.39706,-57.44666,AUTOMOTORES - Talleres Mecanicos
391,RA,ASUNCIÓN C/AVENIDA PINEDO ,985451187,HOMBRE,36,NO,SÍ,NO,MICRO,SÍ,0,-23.39909,-57.44213,CANALES DE TELEVISION
392,DESPENSA 8 DE DICIEMBRE,CALLE 13 TUYUTI,975482598,MUJER,60,NO,SÍ,SÍ,MICRO,NO,0,-23.40017,-57.43213,CLINICAS VETERINARIAS - Ver: Veterinarias
393,SUSANA DESPENSA ,ELIGIÓ AYALA ,0,MUJER,24,NO,SÍ,NO,MICRO,SÍ,0,-23.41477,-57.4498,HOSPEDAJES
394,PELUQUERIA STYLO,DIRECCION,0,HOMBRE,12,NO,NO,SÍ,MICRO,SÍ,0,-23.39938,-57.43621,DESPENSAS
395,MKM,FERNANDO DE LA MORA C/ YEGROS,972932767,HOMBRE,60,NO,NO,SÍ,MICRO,NO,0,-23.39782,-57.44313,BODEGAS
396,DORIS COIFFURE UNISEX,MANUEL IRALA FERNANDEZ Y JUANA DE ALONSO,982708789,MUJER,20,NO,SÍ,NO,MICRO,NO,0,-23.39726,-57.44631,TELEFONIA - Equipos y Accesorios
397,DESPENSA CAMILA,CALLE 13 TUYUTI,981477882,MUJER,72,NO,SÍ,NO,MICRO,NO,0,-23.40019,-57.43192,DISTRIBUIDORAS - Empresas
398,SECA RAPID LAVANDERIA,FERNANDO DE LA MORA C/ YEGROS,971897828,MUJER,24,NO,NO,SÍ,MICRO,SÍ,0,-23.39789,-57.44302,DESPENSAS
399,GOMERIA EL CICLON,ADOLFO ROJAS SILVA,0,HOMBRE,36,NO,NO,SÍ,MICRO,NO,0,-23.3993,-57.43561,PELUQUERIAS
400,EL MUNDO DE MATHI,JUAN A CABALLERO ,0,HOMBRE,36,NO,NO,SÍ,MICRO,NO,0,-23.39934,-57.4356,DESPENSAS
401,TAPICERIA MILCA,AVENIDA GUALBERTO CARDUZ HUERTA,971295649,HOMBRE,96,NO,NO,SÍ,MICRO,NO,4579601-7,-23.39625,-57.43504,DESPENSAS
402,MUJER BONITA,FERNANDO DE LA MORA C/ YEGROS,981957704,MUJER,36,NO,NO,SÍ,MICRO,NO,0,-23.39789,-57.44282,SERIGRAFIAS
403,ESTILO Y COLOR,AVENIDA GUALVERTO CARDUZ,971354492,MUJER,12,NO,SÍ,NO,MICRO,NO,0,-23.39607,-57.43524,HOSPEDAJES
404,SILVIO DANIEL,JULIA MIRANDA CUETO Y TENIENTE CUETO,972125771,HOMBRE,14,SÍ,NO,NO,MICRO,SÍ,5984666-6,-23.39975,-57.42879,HERRERIAS DE OBRA
405,A TU PERFIL,13 TUYUTI,0,MUJER,24,NO,SÍ,NO,MICRO,NO,0,-23.40027,-57.43571,HIELO - Fabricas de
406,BODEGA TIO LUCAS,JULIAN MIRANDA CUETO ,971627184,MUJER,6,NO,SÍ,NO,MICRO,NO,0,-23.39871,-57.43027,ODONTOLOGIA - Clinicas
407,AUTOSERVICE SAN FERMIN ,13 TUYUTI,0,HOMBRE,65,NO,SÍ,NO,MICRO,NO,0,-23.40045,-57.4363,DESPENSAS
408,PANADERIA LILIANA,REGIMIENTO 2 DE MAYO C/ ASUNCION,331242930,MUJER,720,SÍ,SÍ,NO,MICRO,SÍ,834547-3,-23.39853,-57.44257,FARMACIAS
409,GOMERIA,AVDA BOQUERON,0,HOMBRE,36,NO,NO,SÍ,MICRO,NO,0,-23.40083,-57.43661,ABERTURAS METALICAS
410,EL BARTO,RODALFO GONZALES MARTINES Y CAPITAN LONVARDO,975386776,HOMBRE,24,NO,SÍ,NO,MICRO,NO,0,-23.39593,-57.43467,HERRERIAS ARTISTICAS
411,SANTA CLARA,CAPITAN LOMBARDO,(0331)242890,HOMBRE,420,NO,SÍ,NO,MICRO,SÍ,970874-0,-23.39654,-57.43477,PELUQUERIAS
412,DESPENSA CEBOLLITA,CALLE TTE ROJAS SILVA,975259011,MUJER,48,NO,SÍ,NO,MICRO,NO,0,-23.3991,-57.43057,DESPENSAS
413,EMI PAOLA,JULIA MIRANDA CUETO Y TENIENTE ADOLFO,971137831,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.39921,-57.42806,LAVANDERIAS
414,COPETIN ROMERO,ASUNCIÓN E/ 2 DE MAYO ,976861624,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.39909,-57.44273,ALMACENES RAMOS GENERALES
415,50CELL,RI1 2 DE MAYO 450,971920730,HOMBRE,12,NO,NO,SÍ,MICRO,NO,0,-23.39864,-57.44258,DESPENSAS
